station,date,PRCP,SNOW,TMAX,TMIN,Store,City,Is College,Number,id
NYC,2024-01-09,17.283464566929133,0.0,57.02,35.96,Hempstead,New York,0,280,2103
NYC,2024-01-09,17.283464566929133,0.0,57.02,35.96,Lower East Side,New York,0,71,1121
NYC,2024-01-09,17.283464566929133,0.0,57.02,35.96,Midtown East,New York,0,34,1058
NYC,2024-01-09,17.283464566929133,0.0,57.02,35.96,Murray Hill / 33rd,New York,0,17,22
NYC,2024-01-09,17.283464566929133,0.0,57.02,35.96,Upper East Side / 22nd,New York,0,18,23
NYC,2024-01-10,2.204724409448819,0.0,57.02,44.06,Brooklyn Smith Street,New York,0,257,2052
NYC,2024-01-10,2.204724409448819,0.0,57.02,44.06,Brooklyn ,New York,0,182,1228
NYC,2024-01-10,2.204724409448819,0.0,57.02,44.06,East Village,New York,0,49,1093
NYC,2024-01-10,2.204724409448819,0.0,57.02,44.06,Harlem,New York,0,158,1215
NYC,2024-01-10,2.204724409448819,0.0,57.02,44.06,Hempstead,New York,0,280,2103
NYC,2024-01-10,2.204724409448819,0.0,57.02,44.06,Lower East Side,New York,0,71,1121
NYC,2024-01-10,2.204724409448819,0.0,57.02,44.06,Midtown East,New York,0,34,1058
NYC,2024-01-10,2.204724409448819,0.0,57.02,44.06,Murray Hill / 33rd,New York,0,17,22
NYC,2024-01-10,2.204724409448819,0.0,57.02,44.06,Upper East Side / 22nd,New York,0,18,23
NYC,2024-01-11,0.0,0.0,46.94,41.0,Brooklyn Smith Street,New York,0,257,2052
NYC,2024-01-11,0.0,0.0,46.94,41.0,Brooklyn ,New York,0,182,1228
NYC,2024-01-11,0.0,0.0,46.94,41.0,East Village,New York,0,49,1093
NYC,2024-01-11,0.0,0.0,46.94,41.0,Harlem,New York,0,158,1215
NYC,2024-01-11,0.0,0.0,46.94,41.0,Hempstead,New York,0,280,2103
NYC,2024-01-11,0.0,0.0,46.94,41.0,Lower East Side,New York,0,71,1121
NYC,2024-01-11,0.0,0.0,46.94,41.0,Midtown East,New York,0,34,1058
NYC,2024-01-11,0.0,0.0,46.94,41.0,Murray Hill / 33rd,New York,0,17,22
NYC,2024-01-11,0.0,0.0,46.94,41.0,Upper East Side / 22nd,New York,0,18,23
NYC,2024-01-12,0.7874015748031497,0.0,50.0,39.92,Brooklyn Smith Street,New York,0,257,2052
NYC,2024-01-12,0.7874015748031497,0.0,50.0,39.92,Brooklyn ,New York,0,182,1228
NYC,2024-01-12,0.7874015748031497,0.0,50.0,39.92,East Village,New York,0,49,1093
NYC,2024-01-12,0.7874015748031497,0.0,50.0,39.92,Harlem,New York,0,158,1215
NYC,2024-01-12,0.7874015748031497,0.0,50.0,39.92,Hempstead,New York,0,280,2103
NYC,2024-01-12,0.7874015748031497,0.0,50.0,39.92,Lower East Side,New York,0,71,1121
NYC,2024-01-12,0.7874015748031497,0.0,50.0,39.92,Midtown East,New York,0,34,1058
NYC,2024-01-12,0.7874015748031497,0.0,50.0,39.92,Murray Hill / 33rd,New York,0,17,22
NYC,2024-01-12,0.7874015748031497,0.0,50.0,39.92,Upper East Side / 22nd,New York,0,18,23
NYC,2024-01-13,8.11023622,0.0,60.08,35.06,Brooklyn Smith Street,New York,0,257,2052
NYC,2024-01-13,8.11023622,0.0,60.08,35.06,Brooklyn ,New York,0,182,1228
NYC,2024-01-13,8.11023622,0.0,60.08,35.06,East Village,New York,0,49,1093
NYC,2024-01-13,8.11023622,0.0,60.08,35.06,Harlem,New York,0,158,1215
NYC,2024-01-13,8.11023622,0.0,60.08,35.06,Hempstead,New York,0,280,2103
NYC,2024-01-13,8.11023622,0.0,60.08,35.06,Lower East Side,New York,0,71,1121
NYC,2024-01-13,8.11023622,0.0,60.08,35.06,Midtown East,New York,0,34,1058
NYC,2024-01-13,8.11023622,0.0,60.08,35.06,Murray Hill / 33rd,New York,0,17,22
NYC,2024-01-13,8.11023622,0.0,60.08,35.06,Upper East Side / 22nd,New York,0,18,23
NYC,2024-01-14,0.0,0.0,44.06,26.24,Brooklyn Smith Street,New York,0,257,2052
NYC,2024-01-14,0.0,0.0,44.06,26.24,Brooklyn ,New York,0,182,1228
NYC,2024-01-14,0.0,0.0,44.06,26.24,East Village,New York,0,49,1093
NYC,2024-01-14,0.0,0.0,44.06,26.24,Harlem,New York,0,158,1215
NYC,2024-01-14,0.0,0.0,44.06,26.24,Hempstead,New York,0,280,2103
NYC,2024-01-14,0.0,0.0,44.06,26.24,Lower East Side,New York,0,71,1121
NYC,2024-01-14,0.0,0.0,44.06,26.24,Midtown East,New York,0,34,1058
NYC,2024-01-14,0.0,0.0,44.06,26.24,Murray Hill / 33rd,New York,0,17,22
NYC,2024-01-14,0.0,0.0,44.06,26.24,Upper East Side / 22nd,New York,0,18,23
NYC,2024-01-15,0.3937007874015748,0.3937007874015748,29.12,23.18,Brooklyn Smith Street,New York,0,257,2052
NYC,2024-01-15,0.3937007874015748,0.3937007874015748,29.12,23.18,Brooklyn ,New York,0,182,1228
NYC,2024-01-15,0.3937007874015748,0.3937007874015748,29.12,23.18,East Village,New York,0,49,1093
NYC,2024-01-15,0.3937007874015748,0.3937007874015748,29.12,23.18,Harlem,New York,0,158,1215
NYC,2024-01-15,0.3937007874015748,0.3937007874015748,29.12,23.18,Hempstead,New York,0,280,2103
NYC,2024-01-15,0.3937007874015748,0.3937007874015748,29.12,23.18,Lower East Side,New York,0,71,1121
NYC,2024-01-15,0.3937007874015748,0.3937007874015748,29.12,23.18,Midtown East,New York,0,34,1058
NYC,2024-01-15,0.3937007874015748,0.3937007874015748,29.12,23.18,Murray Hill / 33rd,New York,0,17,22
NYC,2024-01-15,0.3937007874015748,0.3937007874015748,29.12,23.18,Upper East Side / 22nd,New York,0,18,23
NYC,2024-01-16,2.795275590551181,1.299212598425197,32.0,22.1,Brooklyn Smith Street,New York,0,257,2052
NYC,2024-01-16,2.795275590551181,1.299212598425197,32.0,22.1,Brooklyn ,New York,0,182,1228
NYC,2024-01-16,2.795275590551181,1.299212598425197,32.0,22.1,East Village,New York,0,49,1093
NYC,2024-01-16,2.795275590551181,1.299212598425197,32.0,22.1,Harlem,New York,0,158,1215
NYC,2024-01-16,2.795275590551181,1.299212598425197,32.0,22.1,Hempstead,New York,0,280,2103
NYC,2024-01-16,2.795275590551181,1.299212598425197,32.0,22.1,Lower East Side,New York,0,71,1121
NYC,2024-01-16,2.795275590551181,1.299212598425197,32.0,22.1,Midtown East,New York,0,34,1058
NYC,2024-01-16,2.795275590551181,1.299212598425197,32.0,22.1,Murray Hill / 33rd,New York,0,17,22
NYC,2024-01-16,2.795275590551181,1.299212598425197,32.0,22.1,Upper East Side / 22nd,New York,0,18,23
NYC,2024-01-17,0.0,0.0,24.26,17.240000000000002,Brooklyn Smith Street,New York,0,257,2052
NYC,2024-01-17,0.0,0.0,24.26,17.240000000000002,Brooklyn ,New York,0,182,1228
NYC,2024-01-17,0.0,0.0,24.26,17.240000000000002,East Village,New York,0,49,1093
NYC,2024-01-17,0.0,0.0,24.26,17.240000000000002,Harlem,New York,0,158,1215
NYC,2024-01-17,0.0,0.0,24.26,17.240000000000002,Hempstead,New York,0,280,2103
NYC,2024-01-17,0.0,0.0,24.26,17.240000000000002,Lower East Side,New York,0,71,1121
NYC,2024-01-17,0.0,0.0,24.26,17.240000000000002,Midtown East,New York,0,34,1058
NYC,2024-01-17,0.0,0.0,24.26,17.240000000000002,Murray Hill / 33rd,New York,0,17,22
NYC,2024-01-17,0.0,0.0,24.26,17.240000000000002,Upper East Side / 22nd,New York,0,18,23
NYC,2024-01-18,0.0,0.0,33.98,22.1,Brooklyn Smith Street,New York,0,257,2052
NYC,2024-01-18,0.0,0.0,33.98,22.1,Brooklyn ,New York,0,182,1228
NYC,2024-01-18,0.0,0.0,33.98,22.1,East Village,New York,0,49,1093
NYC,2024-01-18,0.0,0.0,33.98,22.1,Harlem,New York,0,158,1215
NYC,2024-01-18,0.0,0.0,33.98,22.1,Hempstead,New York,0,280,2103
NYC,2024-01-18,0.0,0.0,33.98,22.1,Lower East Side,New York,0,71,1121
NYC,2024-01-18,0.0,0.0,33.98,22.1,Midtown East,New York,0,34,1058
NYC,2024-01-18,0.0,0.0,33.98,22.1,Murray Hill / 33rd,New York,0,17,22
NYC,2024-01-18,0.0,0.0,33.98,22.1,Upper East Side / 22nd,New York,0,18,23
NYC,2024-01-19,0.3937007874015748,0.3937007874015748,32.0,26.24,Brooklyn Smith Street,New York,0,257,2052
NYC,2024-01-19,0.3937007874015748,0.3937007874015748,32.0,26.24,Brooklyn ,New York,0,182,1228
NYC,2024-01-19,0.3937007874015748,0.3937007874015748,32.0,26.24,East Village,New York,0,49,1093
NYC,2024-01-19,0.3937007874015748,0.3937007874015748,32.0,26.24,Harlem,New York,0,158,1215
NYC,2024-01-19,0.3937007874015748,0.3937007874015748,32.0,26.24,Hempstead,New York,0,280,2103
NYC,2024-01-19,0.3937007874015748,0.3937007874015748,32.0,26.24,Lower East Side,New York,0,71,1121
NYC,2024-01-19,0.3937007874015748,0.3937007874015748,32.0,26.24,Midtown East,New York,0,34,1058
NYC,2024-01-19,0.3937007874015748,0.3937007874015748,32.0,26.24,Murray Hill / 33rd,New York,0,17,22
NYC,2024-01-19,0.3937007874015748,0.3937007874015748,32.0,26.24,Upper East Side / 22nd,New York,0,18,23
NYC,2024-01-20,0.0,0.0,26.24,18.14,Brooklyn Smith Street,New York,0,257,2052
NYC,2024-01-20,0.0,0.0,26.24,18.14,Brooklyn ,New York,0,182,1228
NYC,2024-01-20,0.0,0.0,26.24,18.14,East Village,New York,0,49,1093
NYC,2024-01-20,0.0,0.0,26.24,18.14,Harlem,New York,0,158,1215
NYC,2024-01-20,0.0,0.0,26.24,18.14,Hempstead,New York,0,280,2103
NYC,2024-01-20,0.0,0.0,26.24,18.14,Lower East Side,New York,0,71,1121
NYC,2024-01-20,0.0,0.0,26.24,18.14,Midtown East,New York,0,34,1058
NYC,2024-01-20,0.0,0.0,26.24,18.14,Murray Hill / 33rd,New York,0,17,22
NYC,2024-01-20,0.0,0.0,26.24,18.14,Upper East Side / 22nd,New York,0,18,23
NYC,2024-01-21,0.0,0.0,31.1,20.12,Brooklyn Smith Street,New York,0,257,2052
NYC,2024-01-21,0.0,0.0,31.1,20.12,Brooklyn ,New York,0,182,1228
NYC,2024-01-21,0.0,0.0,31.1,20.12,East Village,New York,0,49,1093
NYC,2024-01-21,0.0,0.0,31.1,20.12,Harlem,New York,0,158,1215
NYC,2024-01-21,0.0,0.0,31.1,20.12,Hempstead,New York,0,280,2103
NYC,2024-01-21,0.0,0.0,31.1,20.12,Lower East Side,New York,0,71,1121
NYC,2024-01-21,0.0,0.0,31.1,20.12,Midtown East,New York,0,34,1058
NYC,2024-01-21,0.0,0.0,31.1,20.12,Murray Hill / 33rd,New York,0,17,22
NYC,2024-01-21,0.0,0.0,31.1,20.12,Upper East Side / 22nd,New York,0,18,23
NYC,2024-01-22,0.0,0.0,37.94,25.16,Brooklyn Smith Street,New York,0,257,2052
NYC,2024-01-22,0.0,0.0,37.94,25.16,Brooklyn ,New York,0,182,1228
NYC,2024-01-22,0.0,0.0,37.94,25.16,East Village,New York,0,49,1093
NYC,2024-01-22,0.0,0.0,37.94,25.16,Harlem,New York,0,158,1215
NYC,2024-01-22,0.0,0.0,37.94,25.16,Hempstead,New York,0,280,2103
NYC,2024-01-22,0.0,0.0,37.94,25.16,Lower East Side,New York,0,71,1121
NYC,2024-01-22,0.0,0.0,37.94,25.16,Midtown East,New York,0,34,1058
NYC,2024-01-22,0.0,0.0,37.94,25.16,Murray Hill / 33rd,New York,0,17,22
NYC,2024-01-22,0.0,0.0,37.94,25.16,Upper East Side / 22nd,New York,0,18,23
NYC,2024-01-23,0.5118110236220472,0.0,39.92,33.98,Brooklyn Smith Street,New York,0,257,2052
NYC,2024-01-23,0.5118110236220472,0.0,39.92,33.98,Brooklyn ,New York,0,182,1228
NYC,2024-01-23,0.5118110236220472,0.0,39.92,33.98,East Village,New York,0,49,1093
NYC,2024-01-23,0.5118110236220472,0.0,39.92,33.98,Harlem,New York,0,158,1215
NYC,2024-01-23,0.5118110236220472,0.0,39.92,33.98,Hempstead,New York,0,280,2103
NYC,2024-01-23,0.5118110236220472,0.0,39.92,33.98,Lower East Side,New York,0,71,1121
NYC,2024-01-23,0.5118110236220472,0.0,39.92,33.98,Midtown East,New York,0,34,1058
NYC,2024-01-23,0.5118110236220472,0.0,39.92,33.98,Murray Hill / 33rd,New York,0,17,22
NYC,2024-01-23,0.5118110236220472,0.0,39.92,33.98,Upper East Side / 22nd,New York,0,18,23
NYC,2024-01-24,0.5118110236220472,0.0,48.02,37.94,Brooklyn Smith Street,New York,0,257,2052
NYC,2024-01-24,0.5118110236220472,0.0,48.02,37.94,Brooklyn ,New York,0,182,1228
NYC,2024-01-24,0.5118110236220472,0.0,48.02,37.94,East Village,New York,0,49,1093
NYC,2024-01-24,0.5118110236220472,0.0,48.02,37.94,Harlem,New York,0,158,1215
NYC,2024-01-24,0.5118110236220472,0.0,48.02,37.94,Hempstead,New York,0,280,2103
NYC,2024-01-24,0.5118110236220472,0.0,48.02,37.94,Lower East Side,New York,0,71,1121
NYC,2024-01-24,0.5118110236220472,0.0,48.02,37.94,Midtown East,New York,0,34,1058
NYC,2024-01-24,0.5118110236220472,0.0,48.02,37.94,Murray Hill / 33rd,New York,0,17,22
NYC,2024-01-24,0.5118110236220472,0.0,48.02,37.94,Upper East Side / 22nd,New York,0,18,23
NYC,2024-01-25,2.4015748031496065,0.0,59.0,46.04,Brooklyn Smith Street,New York,0,257,2052
NYC,2024-01-25,2.4015748031496065,0.0,59.0,46.04,Brooklyn ,New York,0,182,1228
NYC,2024-01-25,2.4015748031496065,0.0,59.0,46.04,East Village,New York,0,49,1093
NYC,2024-01-25,2.4015748031496065,0.0,59.0,46.04,Harlem,New York,0,158,1215
NYC,2024-01-25,2.4015748031496065,0.0,59.0,46.04,Hempstead,New York,0,280,2103
NYC,2024-01-25,2.4015748031496065,0.0,59.0,46.04,Lower East Side,New York,0,71,1121
NYC,2024-01-25,2.4015748031496065,0.0,59.0,46.04,Midtown East,New York,0,34,1058
NYC,2024-01-25,2.4015748031496065,0.0,59.0,46.04,Murray Hill / 33rd,New York,0,17,22
NYC,2024-01-25,2.4015748031496065,0.0,59.0,46.04,Upper East Side / 22nd,New York,0,18,23
NYC,2024-01-26,1.8897637795275597,0.0,46.04,42.08,Brooklyn Smith Street,New York,0,257,2052
NYC,2024-01-26,1.8897637795275597,0.0,46.04,42.08,Brooklyn ,New York,0,182,1228
NYC,2024-01-26,1.8897637795275597,0.0,46.04,42.08,East Village,New York,0,49,1093
NYC,2024-01-26,1.8897637795275597,0.0,46.04,42.08,Harlem,New York,0,158,1215
NYC,2024-01-26,1.8897637795275597,0.0,46.04,42.08,Hempstead,New York,0,280,2103
NYC,2024-01-26,1.8897637795275597,0.0,46.04,42.08,Lower East Side,New York,0,71,1121
NYC,2024-01-26,1.8897637795275597,0.0,46.04,42.08,Midtown East,New York,0,34,1058
NYC,2024-01-26,1.8897637795275597,0.0,46.04,42.08,Murray Hill / 33rd,New York,0,17,22
NYC,2024-01-26,1.8897637795275597,0.0,46.04,42.08,Upper East Side / 22nd,New York,0,18,23
NYC,2024-01-27,0.0,0.0,48.92,42.98,Brooklyn Smith Street,New York,0,257,2052
NYC,2024-01-27,0.0,0.0,48.92,42.98,Brooklyn ,New York,0,182,1228
NYC,2024-01-27,0.0,0.0,48.92,42.98,East Village,New York,0,49,1093
NYC,2024-01-27,0.0,0.0,48.92,42.98,Harlem,New York,0,158,1215
NYC,2024-01-27,0.0,0.0,48.92,42.98,Hempstead,New York,0,280,2103
NYC,2024-01-27,0.0,0.0,48.92,42.98,Lower East Side,New York,0,71,1121
NYC,2024-01-27,0.0,0.0,48.92,42.98,Midtown East,New York,0,34,1058
NYC,2024-01-27,0.0,0.0,48.92,42.98,Murray Hill / 33rd,New York,0,17,22
NYC,2024-01-27,0.0,0.0,48.92,42.98,Upper East Side / 22nd,New York,0,18,23
NYC,2024-01-28,8.188976377952756,0.0,44.06,37.04,Brooklyn Smith Street,New York,0,257,2052
NYC,2024-01-28,8.188976377952756,0.0,44.06,37.04,Brooklyn ,New York,0,182,1228
NYC,2024-01-28,8.188976377952756,0.0,44.06,37.04,East Village,New York,0,49,1093
NYC,2024-01-28,8.188976377952756,0.0,44.06,37.04,Harlem,New York,0,158,1215
NYC,2024-01-28,8.188976377952756,0.0,44.06,37.04,Hempstead,New York,0,280,2103
NYC,2024-01-28,8.188976377952756,0.0,44.06,37.04,Lower East Side,New York,0,71,1121
NYC,2024-01-28,8.188976377952756,0.0,44.06,37.04,Midtown East,New York,0,34,1058
NYC,2024-01-28,8.188976377952756,0.0,44.06,37.04,Murray Hill / 33rd,New York,0,17,22
NYC,2024-01-28,8.188976377952756,0.0,44.06,37.04,Upper East Side / 22nd,New York,0,18,23
NYC,2024-01-29,0.5118110236220472,0.0,39.92,35.96,Brooklyn Smith Street,New York,0,257,2052
NYC,2024-01-29,0.5118110236220472,0.0,39.92,35.96,Brooklyn ,New York,0,182,1228
NYC,2024-01-29,0.5118110236220472,0.0,39.92,35.96,East Village,New York,0,49,1093
NYC,2024-01-29,0.5118110236220472,0.0,39.92,35.96,Harlem,New York,0,158,1215
NYC,2024-01-29,0.5118110236220472,0.0,39.92,35.96,Hempstead,New York,0,280,2103
NYC,2024-01-29,0.5118110236220472,0.0,39.92,35.96,Lower East Side,New York,0,71,1121
NYC,2024-01-29,0.5118110236220472,0.0,39.92,35.96,Midtown East,New York,0,34,1058
NYC,2024-01-29,0.5118110236220472,0.0,39.92,35.96,Murray Hill / 33rd,New York,0,17,22
NYC,2024-01-29,0.5118110236220472,0.0,39.92,35.96,Upper East Side / 22nd,New York,0,18,23
NYC,2024-01-30,0.0,0.0,37.94,35.06,Brooklyn Smith Street,New York,0,257,2052
NYC,2024-01-30,0.0,0.0,37.94,35.06,Brooklyn ,New York,0,182,1228
NYC,2024-01-30,0.0,0.0,37.94,35.06,East Village,New York,0,49,1093
NYC,2024-01-30,0.0,0.0,37.94,35.06,Harlem,New York,0,158,1215
NYC,2024-01-30,0.0,0.0,37.94,35.06,Hempstead,New York,0,280,2103
NYC,2024-01-30,0.0,0.0,37.94,35.06,Lower East Side,New York,0,71,1121
NYC,2024-01-30,0.0,0.0,37.94,35.06,Midtown East,New York,0,34,1058
NYC,2024-01-30,0.0,0.0,37.94,35.06,Murray Hill / 33rd,New York,0,17,22
NYC,2024-01-30,0.0,0.0,37.94,35.06,Upper East Side / 22nd,New York,0,18,23
NYC,2024-01-31,0.0,0.0,39.92,33.98,Brooklyn Smith Street,New York,0,257,2052
NYC,2024-01-31,0.0,0.0,39.92,33.98,Brooklyn ,New York,0,182,1228
NYC,2024-01-31,0.0,0.0,39.92,33.98,East Village,New York,0,49,1093
NYC,2024-01-31,0.0,0.0,39.92,33.98,Harlem,New York,0,158,1215
NYC,2024-01-31,0.0,0.0,39.92,33.98,Hempstead,New York,0,280,2103
NYC,2024-01-31,0.0,0.0,39.92,33.98,Lower East Side,New York,0,71,1121
NYC,2024-01-31,0.0,0.0,39.92,33.98,Midtown East,New York,0,34,1058
NYC,2024-01-31,0.0,0.0,39.92,33.98,Murray Hill / 33rd,New York,0,17,22
NYC,2024-01-31,0.0,0.0,39.92,33.98,Upper East Side / 22nd,New York,0,18,23
NYC,2024-02-01,0.0,0.0,46.04,37.04,Brooklyn Smith Street,New York,0,257,2052
NYC,2024-02-01,0.0,0.0,46.04,37.04,Brooklyn ,New York,0,182,1228
NYC,2024-02-01,0.0,0.0,46.04,37.04,East Village,New York,0,49,1093
NYC,2024-02-01,0.0,0.0,46.04,37.04,Harlem,New York,0,158,1215
NYC,2024-02-01,0.0,0.0,46.04,37.04,Hempstead,New York,0,280,2103
NYC,2024-02-01,0.0,0.0,46.04,37.04,Lower East Side,New York,0,71,1121
NYC,2024-02-01,0.0,0.0,46.04,37.04,Midtown East,New York,0,34,1058
NYC,2024-02-01,0.0,0.0,46.04,37.04,Murray Hill / 33rd,New York,0,17,22
NYC,2024-02-01,0.0,0.0,46.04,37.04,Upper East Side / 22nd,New York,0,18,23
NYC,2024-02-02,3.188976377952756,0.0,46.04,37.94,Brooklyn Smith Street,New York,0,257,2052
NYC,2024-02-02,3.188976377952756,0.0,46.04,37.94,Brooklyn ,New York,0,182,1228
NYC,2024-02-02,3.188976377952756,0.0,46.04,37.94,East Village,New York,0,49,1093
NYC,2024-02-02,3.188976377952756,0.0,46.04,37.94,Harlem,New York,0,158,1215
NYC,2024-02-02,3.188976377952756,0.0,46.04,37.94,Hempstead,New York,0,280,2103
NYC,2024-02-02,3.188976377952756,0.0,46.04,37.94,Lower East Side,New York,0,71,1121
NYC,2024-02-02,3.188976377952756,0.0,46.04,37.94,Midtown East,New York,0,34,1058
NYC,2024-02-02,3.188976377952756,0.0,46.04,37.94,Murray Hill / 33rd,New York,0,17,22
NYC,2024-02-02,3.188976377952756,0.0,46.04,37.94,Upper East Side / 22nd,New York,0,18,23
NYC,2024-02-03,0.0,0.0,42.98,32.0,Brooklyn Smith Street,New York,0,257,2052
NYC,2024-02-03,0.0,0.0,42.98,32.0,Brooklyn ,New York,0,182,1228
NYC,2024-02-03,0.0,0.0,42.98,32.0,East Village,New York,0,49,1093
NYC,2024-02-03,0.0,0.0,42.98,32.0,Harlem,New York,0,158,1215
NYC,2024-02-03,0.0,0.0,42.98,32.0,Hempstead,New York,0,280,2103
NYC,2024-02-03,0.0,0.0,42.98,32.0,Lower East Side,New York,0,71,1121
NYC,2024-02-03,0.0,0.0,42.98,32.0,Midtown East,New York,0,34,1058
NYC,2024-02-03,0.0,0.0,42.98,32.0,Murray Hill / 33rd,New York,0,17,22
NYC,2024-02-03,0.0,0.0,42.98,32.0,Upper East Side / 22nd,New York,0,18,23
NYC,2024-02-04,0.0,0.0,46.04,31.1,Brooklyn Smith Street,New York,0,257,2052
NYC,2024-02-04,0.0,0.0,46.04,31.1,Brooklyn ,New York,0,182,1228
NYC,2024-02-04,0.0,0.0,46.04,31.1,East Village,New York,0,49,1093
NYC,2024-02-04,0.0,0.0,46.04,31.1,Harlem,New York,0,158,1215
NYC,2024-02-04,0.0,0.0,46.04,31.1,Hempstead,New York,0,280,2103
NYC,2024-02-04,0.0,0.0,46.04,31.1,Lower East Side,New York,0,71,1121
NYC,2024-02-04,0.0,0.0,46.04,31.1,Midtown East,New York,0,34,1058
NYC,2024-02-04,0.0,0.0,46.04,31.1,Murray Hill / 33rd,New York,0,17,22
NYC,2024-02-04,0.0,0.0,46.04,31.1,Upper East Side / 22nd,New York,0,18,23
NYC,2024-02-05,0.0,0.0,44.96,32.0,Brooklyn Smith Street,New York,0,257,2052
NYC,2024-02-05,0.0,0.0,44.96,32.0,Brooklyn ,New York,0,182,1228
NYC,2024-02-05,0.0,0.0,44.96,32.0,East Village,New York,0,49,1093
NYC,2024-02-05,0.0,0.0,44.96,32.0,Harlem,New York,0,158,1215
NYC,2024-02-05,0.0,0.0,44.96,32.0,Hempstead,New York,0,280,2103
NYC,2024-02-05,0.0,0.0,44.96,32.0,Lower East Side,New York,0,71,1121
NYC,2024-02-05,0.0,0.0,44.96,32.0,Midtown East,New York,0,34,1058
NYC,2024-02-05,0.0,0.0,44.96,32.0,Murray Hill / 33rd,New York,0,17,22
NYC,2024-02-05,0.0,0.0,44.96,32.0,Upper East Side / 22nd,New York,0,18,23
NYC,2024-02-06,0.0,0.0,42.08,29.12,Brooklyn Smith Street,New York,0,257,2052
NYC,2024-02-06,0.0,0.0,42.08,29.12,Brooklyn ,New York,0,182,1228
NYC,2024-02-06,0.0,0.0,42.08,29.12,East Village,New York,0,49,1093
NYC,2024-02-06,0.0,0.0,42.08,29.12,Harlem,New York,0,158,1215
NYC,2024-02-06,0.0,0.0,42.08,29.12,Hempstead,New York,0,280,2103
NYC,2024-02-06,0.0,0.0,42.08,29.12,Lower East Side,New York,0,71,1121
NYC,2024-02-06,0.0,0.0,42.08,29.12,Midtown East,New York,0,34,1058
NYC,2024-02-06,0.0,0.0,42.08,29.12,Murray Hill / 33rd,New York,0,17,22
NYC,2024-02-06,0.0,0.0,42.08,29.12,Upper East Side / 22nd,New York,0,18,23
NYC,2024-02-07,0.0,0.0,48.02,33.08,Brooklyn Smith Street,New York,0,257,2052
NYC,2024-02-07,0.0,0.0,48.02,33.08,Brooklyn ,New York,0,182,1228
NYC,2024-02-07,0.0,0.0,48.02,33.08,East Village,New York,0,49,1093
NYC,2024-02-07,0.0,0.0,48.02,33.08,Harlem,New York,0,158,1215
NYC,2024-02-07,0.0,0.0,48.02,33.08,Hempstead,New York,0,280,2103
NYC,2024-02-07,0.0,0.0,48.02,33.08,Lower East Side,New York,0,71,1121
NYC,2024-02-07,0.0,0.0,48.02,33.08,Midtown East,New York,0,34,1058
NYC,2024-02-07,0.0,0.0,48.02,33.08,Murray Hill / 33rd,New York,0,17,22
NYC,2024-02-07,0.0,0.0,48.02,33.08,Upper East Side / 22nd,New York,0,18,23
NYC,2024-02-08,0.0,0.0,53.06,37.04,Brooklyn Smith Street,New York,0,257,2052
NYC,2024-02-08,0.0,0.0,53.06,37.04,Brooklyn ,New York,0,182,1228
NYC,2024-02-08,0.0,0.0,53.06,37.04,East Village,New York,0,49,1093
NYC,2024-02-08,0.0,0.0,53.06,37.04,Harlem,New York,0,158,1215
NYC,2024-02-08,0.0,0.0,53.06,37.04,Hempstead,New York,0,280,2103
NYC,2024-02-08,0.0,0.0,53.06,37.04,Lower East Side,New York,0,71,1121
NYC,2024-02-08,0.0,0.0,53.06,37.04,Midtown East,New York,0,34,1058
NYC,2024-02-08,0.0,0.0,53.06,37.04,Murray Hill / 33rd,New York,0,17,22
NYC,2024-02-08,0.0,0.0,53.06,37.04,Upper East Side / 22nd,New York,0,18,23
NYC,2024-02-09,0.0,0.0,55.040000000000006,42.98,Brooklyn Smith Street,New York,0,257,2052
NYC,2024-02-09,0.0,0.0,55.040000000000006,42.98,Brooklyn ,New York,0,182,1228
NYC,2024-02-09,0.0,0.0,55.040000000000006,42.98,East Village,New York,0,49,1093
NYC,2024-02-09,0.0,0.0,55.040000000000006,42.98,Harlem,New York,0,158,1215
NYC,2024-02-09,0.0,0.0,55.040000000000006,42.98,Hempstead,New York,0,280,2103
NYC,2024-02-09,0.0,0.0,55.040000000000006,42.98,Lower East Side,New York,0,71,1121
NYC,2024-02-09,0.0,0.0,55.040000000000006,42.98,Midtown East,New York,0,34,1058
NYC,2024-02-09,0.0,0.0,55.040000000000006,42.98,Murray Hill / 33rd,New York,0,17,22
NYC,2024-02-09,0.0,0.0,55.040000000000006,42.98,Upper East Side / 22nd,New York,0,18,23
NYC,2024-02-10,0.0,0.0,60.08,46.94,Brooklyn Smith Street,New York,0,257,2052
NYC,2024-02-10,0.0,0.0,60.08,46.94,Brooklyn ,New York,0,182,1228
NYC,2024-02-10,0.0,0.0,60.08,46.94,East Village,New York,0,49,1093
NYC,2024-02-10,0.0,0.0,60.08,46.94,Harlem,New York,0,158,1215
NYC,2024-02-10,0.0,0.0,60.08,46.94,Hempstead,New York,0,280,2103
NYC,2024-02-10,0.0,0.0,60.08,46.94,Lower East Side,New York,0,71,1121
NYC,2024-02-10,0.0,0.0,60.08,46.94,Midtown East,New York,0,34,1058
NYC,2024-02-10,0.0,0.0,60.08,46.94,Murray Hill / 33rd,New York,0,17,22
NYC,2024-02-10,0.0,0.0,60.08,46.94,Upper East Side / 22nd,New York,0,18,23
NYC,2024-02-11,0.0,0.0,55.94,42.98,Brooklyn Smith Street,New York,0,257,2052
NYC,2024-02-11,0.0,0.0,55.94,42.98,Brooklyn ,New York,0,182,1228
