store_id,Date,Total_Sales
14,2024-10-25,1189.81
14,2024-10-26,1150.82
14,2024-10-27,929.32
14,2024-10-28,990.2
14,2024-10-29,1430.0
14,2024-10-30,1390.74
14,2024-10-31,914.7
14,2024-11-01,1329.13
14,2024-11-02,948.75
14,2024-11-03,1103.4
14,2024-11-04,925.38
14,2024-11-05,1508.09
14,2024-11-06,1223.45
14,2024-11-07,1156.16
14,2024-11-08,1318.8
14,2024-11-09,497.09
14,2024-11-10,603.1
14,2024-11-11,1299.48
14,2024-11-12,916.05
14,2024-11-13,1238.36
14,2024-11-14,1333.42
14,2024-11-15,1443.46
14,2024-11-16,818.09
14,2024-11-17,883.61
14,2024-11-18,1030.12
14,2024-11-19,1280.78
14,2024-11-20,1216.49
14,2024-11-21,1254.64
14,2024-11-22,1036.63
14,2024-11-23,926.38
14,2024-11-24,685.13
14,2024-11-25,841.64
14,2024-11-26,695.07
14,2024-11-27,425.8
14,2024-11-29,136.24
14,2024-11-30,169.08
14,2024-12-01,167.81
14,2024-12-02,690.44
14,2024-12-03,1121.39
14,2024-12-04,1291.36
14,2024-12-05,1122.53
14,2024-12-06,930.36
14,2024-12-07,517.58
14,2024-12-08,1035.91
14,2024-12-09,741.1
14,2024-12-10,909.56
14,2024-12-11,549.59
14,2024-12-12,692.78
14,2024-12-13,717.29
14,2024-12-14,634.18
14,2024-12-15,467.88
14,2024-12-16,989.32
14,2024-12-17,467.39
14,2024-12-18,531.98
14,2024-12-19,552.41
14,2024-12-20,419.53
14,2024-12-21,126.62
14,2024-12-22,203.11
14,2024-12-23,236.17
14,2024-12-24,299.16
14,2024-12-26,23.49
14,2024-12-27,112.63
14,2024-12-28,79.46
14,2024-12-29,275.72
14,2024-12-30,309.47
14,2024-12-31,305.52
14,2025-01-01,57.8
14,2025-01-02,272.92
14,2025-01-03,136.4
14,2025-01-04,72.61
14,2025-01-05,129.36
14,2025-01-06,168.59
14,2025-01-07,90.19
14,2025-01-08,373.81
14,2025-01-09,351.26
14,2025-01-10,212.35
14,2025-01-11,115.42
14,2025-01-12,227.01
14,2025-01-13,245.21
14,2025-01-14,232.88
14,2025-01-15,488.23
14,2025-01-16,474.53
14,2025-01-17,756.09
14,2025-01-18,542.09
14,2025-01-19,456.52
14,2025-01-20,449.36
14,2025-01-21,664.08
14,2025-01-22,914.42
14,2025-01-23,697.31
14,2025-01-24,627.43
14,2025-01-25,650.96
14,2025-01-26,441.39
14,2025-01-27,671.68
14,2025-01-28,949.33
14,2025-01-29,577.78
14,2025-01-30,910.12
