Date,Annual_Seasonality,Weekly_Seasonality,Store_ID
2023-01-28,176.4468852699415,-93.86247465429246,14
2023-01-29,124.9430041617346,-50.039926680736066,14
2023-01-30,304.5624612068411,-184.5846754273037,14
2023-01-31,182.03991489883046,157.580018030305,14
2023-02-01,343.05729359837073,28.23242839321374,14
2023-02-02,98.2545713630584,59.11472547079293,14
2023-02-03,256.53834976328903,88.93935540883037,14
2023-02-04,263.2790140786261,-97.23161312362546,14
2023-02-05,264.58480439972374,-54.82285613374342,14
2023-02-06,266.94427764886376,-198.67435978064245,14
2023-02-07,-175.56339729003037,175.02046933872938,14
2023-02-08,292.58017560984206,40.766277199168165,14
2023-02-09,223.67635130960346,47.3934401412051,14
2023-02-10,1257.864973466967,96.58851989857632,14
2023-02-11,982.7797347314822,-103.5335741098352,14
2023-02-12,987.4466155126643,-72.15353943601276,14
2023-02-13,731.6617480632323,-206.97088244617527,14
2023-02-14,1363.812597262697,194.08354725977222,14
2023-02-15,-81.64493834757319,60.712106089501816,14
2023-02-16,372.9954678679756,46.74069762399229,14
2023-02-17,-36.652822074017436,103.6165160690175,14
2023-02-18,478.23739450722036,-123.73655289609195,14
2023-02-19,145.87806155911088,-97.94455765897101,14
2023-02-20,425.19744962532604,-205.01516984435835,14
2023-02-21,329.8880534894359,200.29226546372163,14
2023-02-22,290.4466314372275,79.4320386879112,14
2023-02-23,405.92207448619973,61.57728493626515,14
2023-02-24,-24.0571934508216,118.95307938209645,14
2023-02-25,109.50495169223356,-147.75444391721533,14
2023-02-26,432.9917752952139,-131.2773577201712,14
2023-02-27,-335.69219421111444,-187.13064896428236,14
2023-02-28,314.29902010719263,183.9597124538575,14
2023-03-01,643.7023921788317,90.6940892114959,14
2023-03-02,280.35637545142873,80.85053426761114,14
2023-03-03,286.21819369155173,139.69843508568985,14
2023-03-04,-383.3561665538475,-156.68195403565517,14
2023-03-05,-658.0038743452999,-173.27515192221108,14
2023-03-06,-477.18104129303543,-162.29511394562147,14
2023-03-07,-736.1560205234906,156.2230895306476,14
2023-03-08,-716.1584401153028,101.19300942823982,14
2023-03-09,-503.2839308650133,108.2383091045912,14
2023-03-10,-447.05357973015157,153.14497337202664,14
2023-03-11,-298.21576008354396,-166.50214526807338,14
2023-03-12,42.81938849975496,-222.40538155539437,14
2023-03-13,294.71264275128044,-126.20255804986166,14
2023-03-14,176.45486350848324,129.95238272341385,14
2023-03-15,280.6604685635604,112.22624634897036,14
2023-03-16,55.30527643327573,152.8551428341486,14
2023-03-17,91.68291236100592,147.62748960382405,14
2023-03-18,-169.54476971397003,-185.67722806588867,14
2023-03-19,147.84359095312055,-271.43862734928615,14
2023-03-20,68.97545875189745,-85.35846624859258,14
2023-03-21,93.26201651185514,114.31353994678005,14
2023-03-22,113.31377105292964,114.88012247185551,14
2023-03-23,189.28724549214164,207.71766206089575,14
2023-03-24,291.82962304925206,127.26018813457867,14
2023-03-25,360.412944363572,-203.58867108253867,14
2023-03-26,215.499406298589,-315.95616036880665,14
2023-03-27,252.1644937042911,-45.16668020485653,14
2023-03-28,266.67920105156594,107.87874815492276,14
2023-03-29,223.07666189070017,105.55783168665496,14
2023-03-30,322.12850920469873,270.354095111886,14
2023-03-31,331.4657968300243,91.10017110177915,14
2023-04-01,169.5941975980693,-215.74857127663117,14
2023-04-02,262.9036489325065,-336.73715895592875,14
2023-04-03,156.5228857414379,-22.508259982178636,14
2023-04-04,-38.389081901232956,98.49082986491037,14
2023-04-05,138.53404229758257,90.90574028115626,14
2023-04-06,110.73529375333302,334.8122310544581,14
2023-04-07,165.2803470999663,57.20929164139759,14
2023-04-08,99.60394650238393,-227.62347266114028,14
2023-04-09,118.20876113063242,-331.5283192930467,14
2023-04-10,308.8723506488936,-24.709065256569783,14
2023-04-11,268.87474994887356,83.5530706615845,14
2023-04-12,241.42344927057133,90.4950008496418,14
2023-04-13,-60.60205555357693,373.630434942255,14
2023-04-14,73.28445400146506,49.054671732181646,14
2023-04-15,143.08214365727886,-241.17871824339008,14
2023-04-16,167.29856913713343,-315.84892096701503,14
2023-04-17,75.86481606564669,-39.88736657657006,14
2023-04-18,134.36611252843005,64.37901210327887,14
2023-04-19,209.65448077487878,101.24391178501185,14
2023-04-20,300.82026367848306,371.075945911389,14
2023-04-21,57.53448454728367,65.54439050915485,14
2023-04-22,103.80504121093124,-240.49478565454623,14
2023-04-23,117.90598888449625,-291.356484694248,14
2023-04-24,341.9705148087902,-60.54461851046856,14
2023-04-25,157.63000336711795,41.23618345881367,14
2023-04-26,620.7176291409618,112.13331774384007,14
2023-04-27,254.36808901673072,340.6595174388061,14
2023-04-28,189.5407641175254,88.96556915450682,14
2023-04-29,236.2548966912138,-225.95600742683686,14
2023-04-30,57.248967219821935,-258.14132409824106,14
2023-05-01,179.5499463465728,-83.93137744907985,14
2023-05-02,166.4623591859876,17.461253784966804,14
2023-05-03,-78.7808554176509,122.88130867819899,14
2023-05-04,15.078465880311844,301.7445552734573,14
2023-05-05,-51.168700163607376,112.93971032456491,14
2023-05-06,-64.48225823715406,-218.55494850394814,14
2023-05-07,-165.98726836726703,-219.53211389322828,14
2023-05-08,-71.92358002846669,-98.40520349689439,14
2023-05-09,-100.85480069203423,-5.230285904762654,14
2023-05-10,-275.33182846833574,136.5337123850132,14
2023-05-11,-235.30352212787943,253.83158791902653,14
2023-05-12,-86.85836643528974,139.38871239814785,14
2023-05-13,-59.12111384958764,-217.22305196867498,14
2023-05-14,-37.89847530894104,-188.52026372305522,14
2023-05-15,-235.46450169801992,-93.56952848963444,14
2023-05-16,-405.56763128251487,-20.735412754916233,14
2023-05-17,-436.6725785629459,145.98323332151864,14
2023-05-18,-373.43607407664734,195.59982724440613,14
2023-05-19,-359.27120332984725,162.0373249645875,14
2023-05-20,-457.5016236061217,-209.91324038624333,14
2023-05-21,-294.38941865404763,-179.6290262256916,14
2023-05-22,-517.0998665105899,-73.49915989307713,14
2023-05-23,-441.84841008021607,-20.49528481384574,14
2023-05-24,-598.9482938797681,140.01344365235292,14
2023-05-25,-699.6628945363619,169.89268590193123,14
2023-05-26,-551.1371058411371,165.80729502003675,14
2023-05-27,-506.0185222794216,-212.49921325745476,14
2023-05-28,-578.0071061913746,-184.39743161405386,14
2023-05-29,-651.7891128229651,-54.69719029402095,14
2023-05-30,-608.838276116587,-13.409836480511569,14
2023-05-31,-589.4921154112816,122.24718838871904,14
2023-06-01,-557.0848946837898,195.32041114122515,14
2023-06-02,-516.5540069247814,164.31967865441803,14
2023-06-03,-467.6030614473812,-234.73404546494032,14
2023-06-04,-315.33859614520696,-198.73555663237204,14
2023-06-05,-312.2219303659614,-44.34523940413033,14
2023-06-06,-377.19581898332956,-14.355411928668651,14
2023-06-07,-314.074036404335,119.78974318721956,14
2023-06-08,-364.6749603645957,232.0465923746301,14
2023-06-09,-310.8050883589359,175.36871252981751,14
2023-06-10,-324.5689096057904,-268.0345625456528,14
2023-06-11,-458.8123316330374,-220.03194608677197,14
2023-06-12,-312.40199656464665,-34.182549969794394,14
2023-06-13,-236.3120156125954,-30.43638582450325,14
2023-06-14,-389.3011060800798,133.2316230968132,14
2023-06-15,-235.2865842469156,255.87875099133626,14
2023-06-16,-495.79443626047214,207.97214179143037,14
2023-06-17,-414.6709310545345,-296.7874290537793,14
2023-06-18,-433.13748797552114,-251.81638085245686,14
2023-06-19,-565.0697055143019,-27.862812431469017,14
2023-06-20,-626.935891052028,-47.31268413600589,14
2023-06-21,-326.7453262314574,137.9043732496408,14
2023-06-22,-345.44440182057724,278.83827635887826,14
2023-06-23,-387.4700833545542,273.047648507251,14
2023-06-24,-397.8031448370955,-337.427118040075,14
2023-06-25,-244.82409210008245,-306.3012115066003,14
2023-06-26,-337.9381807037059,-16.256187439942714,14
2023-06-27,-266.50740998171085,-50.0549056210993,14
2023-06-28,-241.48612014646147,127.58917477185801,14
2023-06-29,-433.6969363094339,307.3706347661616,14
2023-06-30,-301.5099971387029,351.2364562817928,14
2023-07-01,-402.14618121372763,-388.0188187267723,14
2023-07-02,-445.3810513736554,-363.531962913488,14
2023-07-03,-255.5136429815013,-3.1054826763389842,14
2023-07-04,-521.1335160450313,-43.30454531273654,14
2023-07-05,-528.1911862334302,119.75175598738764,14
2023-07-06,-314.4637761838431,316.8823642908871,14
2023-07-07,-371.1713864630312,408.9513661160776,14
2023-07-08,-265.8587700604956,-419.1596588734554,14
2023-07-09,-300.64472154589015,-395.57653646227254,14
2023-07-10,-238.71749716995978,3.7155565737717313,14
2023-07-11,-250.3971657077986,-39.88609354527522,14
2023-07-12,-103.88554580245642,123.07695522725875,14
2023-07-13,-125.8300471439415,303.65830295343926,14
2023-07-14,119.70315512011757,438.9253879965584,14
2023-07-15,-155.99493554888215,-423.2161399428152,14
2023-07-16,-20.387377215003138,-407.21777554027994,14
2023-07-17,-169.629724339171,0.3232058454568432,14
2023-07-18,111.02918738387304,-26.993961085531247,14
2023-07-19,-47.627959870562385,120.39382529993881,14
2023-07-20,-75.60582827201766,280.5559921465423,14
2023-07-21,-57.169690625728045,445.36548933561244,14
2023-07-22,-58.59063409318741,-409.1037464959028,14
2023-07-23,-137.17486013411857,-405.8726344274729,14
2023-07-24,-85.02588768652959,-14.79321685188016,14
2023-07-25,4.172262899651434,9.252049374510971,14
2023-07-26,-93.2091918504039,108.2595210408191,14
2023-07-27,60.12219618261123,256.02509902671244,14
2023-07-28,-317.97222094978764,427.7324871081305,14
2023-07-29,-414.4615952587814,-380.8459746128153,14
2023-07-30,-390.9139751047087,-398.4713698765215,14
2023-07-31,-334.5152289652782,-37.634813915551845,14
2023-08-01,-148.4334971031838,59.92682476182021,14
2023-08-02,-263.51721871502235,92.71032962590947,14
2023-08-03,-366.80337287904865,239.06358171679585,14
2023-08-04,-378.3457869703457,378.5785587025655,14
2023-08-05,-319.50311250898756,-334.69967680258964,14
2023-08-06,-297.5398816172211,-385.95140052634133,14
2023-08-07,-452.5431602784026,-72.92780409329978,14
2023-08-08,-457.67343925674083,115.25226911883928,14
2023-08-09,-436.384784682571,76.72872676741413,14
2023-08-10,-669.0664702105462,247.5497968575017,14
2023-08-11,-487.3787396673862,295.76054333576093,14
2023-08-12,-404.02034634184815,-279.9544358768499,14
2023-08-13,-349.6112601681226,-372.3738172267978,14
2023-08-14,-549.9314418830704,-111.3055956852632,14
2023-08-15,-526.7858797710628,176.44012855078017,14
2023-08-16,-453.03546825824805,63.79339901932697,14
2023-08-17,-562.8060078490423,262.9194461953406,14
2023-08-18,-430.7287398228335,213.57240500481447,14
2023-08-19,-272.14729033738047,-247.55970957744287,14
2023-08-20,-427.6293507288752,-377.3035773275673,14
2023-08-21,-331.59389542102673,-113.31466872348038,14
2023-08-22,-322.3751379764553,234.3165677295241,14
2023-08-23,-304.9855494925325,46.209109220793984,14
2023-08-24,-310.33460712040613,281.90771462936823,14
2023-08-25,-137.0495812910999,156.3230812916106,14
2023-08-26,-240.42021050667086,-254.45997989913042,14
2023-08-27,69.87662799113862,-390.29869210760415,14
2023-08-28,231.43751566168586,-78.62793606745738,14
2023-08-29,-130.8709995726745,284.5098965604611,14
2023-08-30,65.95610627327545,14.915054103458404,14
2023-08-31,540.6810856237192,296.3547397010503,14
2023-09-01,170.83312616668888,121.64013045752975,14
2023-09-02,286.9725002215797,-277.5398268599535,14
2023-09-03,84.40402194945493,-401.90516341978906,14
2023-09-04,65.75466674575982,-34.44035174553345,14
2023-09-05,285.5007803676286,315.2247085501449,14
2023-09-06,344.6614393182864,-21.98708020383276,14
2023-09-07,432.84612250047024,317.3164379295439,14
2023-09-08,520.9483726350469,106.61191971238209,14
2023-09-09,499.2951594016223,-296.764399615133,14
2023-09-10,267.64628785489845,-412.5155158310934,14
